frames,parents,incoming,override,round,candidate,ns_block
128,16,1,true,1,1,91.01316666666666
128,16,1,true,1,0,2870.637333333333
128,16,1,true,2,0,2878.4398
128,16,1,true,2,1,89.139
128,16,1,true,3,1,96.68443333333333
128,16,1,true,3,0,2904.9174666666668
128,16,1,true,4,0,2837.7376
128,16,1,true,4,1,89.23113333333333
128,16,1,true,5,1,88.43896666666667
128,16,1,true,5,0,2943.7695
128,16,1,true,6,0,2844.8800666666666
128,16,1,true,6,1,89.11763333333333
128,16,1,true,7,1,88.66063333333334
128,16,1,true,7,0,2833.4268
128,16,4,false,0,0,11165.3174
128,16,4,false,0,1,327.7682
128,16,4,false,1,1,328.1064333333333
128,16,4,false,1,0,11213.806966666667
128,16,4,false,2,0,11210.960633333334
128,16,4,false,2,1,327.8346666666667
128,16,4,false,3,1,331.65476666666666
128,16,4,false,3,0,11746.342233333333
128,16,4,false,4,0,11144.5286
128,16,4,false,4,1,334.37736666666666
128,16,4,false,5,1,327.90046666666666
128,16,4,false,5,0,11200.384666666667
128,16,4,false,6,0,11221.6867
128,16,4,false,6,1,336.8039
128,16,4,false,7,1,332.9680666666667
128,16,4,false,7,0,11110.470666666666
128,16,4,true,0,0,11443.6025
128,16,4,true,0,1,328.7594
128,16,4,true,1,1,328.42693333333335
128,16,4,true,1,0,11395.1653
128,16,4,true,2,0,11551.473166666667
128,16,4,true,2,1,336.2664
128,16,4,true,3,1,335.8074
128,16,4,true,3,0,11392.844
128,16,4,true,4,0,11378.582566666666
128,16,4,true,4,1,329.7155
128,16,4,true,5,1,329.72683333333333
128,16,4,true,5,0,11369.7302
128,16,4,true,6,0,11359.372866666667
128,16,4,true,6,1,329.46546666666666
128,16,4,true,7,1,341.3881333333333
128,16,4,true,7,0,11600.2288
